message,n_concepts
"(11, 8, 8, 22, 0)",1
"(11, 8, 11, 11, 0)",1
"(11, 8, 11, 12, 0)",1
"(11, 8, 12, 1, 0)",4
"(11, 8, 12, 8, 0)",2
"(11, 8, 12, 12, 0)",2
"(11, 8, 12, 22, 0)",3
"(11, 8, 13, 4, 0)",1
"(11, 8, 13, 5, 0)",1
"(11, 8, 13, 10, 0)",1
"(11, 8, 13, 11, 0)",1
"(11, 8, 13, 12, 0)",1
"(11, 8, 13, 26, 0)",1
"(11, 8, 19, 16, 0)",1
"(11, 8, 20, 8, 0)",1
"(11, 8, 20, 12, 0)",4
"(11, 8, 22, 1, 0)",2
"(11, 8, 22, 5, 0)",1
"(11, 8, 22, 10, 0)",1
"(11, 8, 22, 12, 0)",1
"(11, 8, 22, 20, 0)",1
"(11, 8, 22, 26, 0)",2
"(11, 8, 26, 5, 0)",1
"(11, 8, 26, 8, 0)",2
"(11, 8, 26, 22, 0)",1
"(11, 9, 1, 1, 0)",1
"(11, 10, 1, 1, 0)",1
"(11, 10, 1, 6, 0)",2
"(11, 10, 1, 10, 0)",3
"(11, 10, 1, 12, 0)",1
"(11, 10, 10, 13, 0)",1
"(11, 10, 11, 1, 0)",1
"(11, 10, 11, 10, 0)",1
"(11, 10, 11, 11, 0)",3
"(11, 10, 11, 12, 0)",1
"(11, 10, 13, 6, 0)",3
"(11, 10, 21, 13, 0)",1
"(11, 11, 1, 2, 0)",1
"(11, 11, 1, 10, 0)",1
"(11, 11, 1, 12, 0)",3
"(11, 11, 1, 20, 0)",1
"(11, 11, 1, 24, 0)",2
"(11, 11, 2, 1, 0)",1
"(11, 11, 2, 10, 0)",2
"(11, 11, 2, 11, 0)",2
"(11, 11, 6, 1, 0)",4
"(11, 11, 6, 6, 0)",1
"(11, 11, 6, 10, 0)",2
"(11, 11, 6, 11, 0)",3
"(11, 11, 6, 12, 0)",1
"(11, 11, 6, 20, 0)",1
"(11, 11, 7, 1, 0)",1
"(11, 11, 7, 13, 0)",1
"(11, 11, 8, 10, 0)",1
"(11, 11, 8, 11, 0)",1
"(11, 11, 8, 13, 0)",1
"(11, 11, 11, 2, 0)",1
"(11, 11, 11, 8, 0)",1
"(11, 11, 11, 11, 0)",1
"(11, 11, 11, 12, 0)",1
"(11, 11, 11, 24, 0)",1
"(11, 11, 12, 11, 0)",1
"(11, 11, 13, 5, 0)",1
"(11, 11, 13, 10, 0)",1
"(11, 11, 13, 11, 0)",1
"(11, 11, 13, 12, 0)",1
"(11, 11, 13, 24, 0)",2
"(11, 11, 13, 26, 0)",1
"(11, 11, 21, 6, 0)",1
"(11, 11, 21, 10, 0)",2
"(11, 11, 21, 11, 0)",3
"(11, 11, 21, 12, 0)",1
"(11, 11, 21, 26, 0)",1
"(11, 11, 22, 1, 0)",1
"(11, 12, 1, 1, 0)",1
"(11, 12, 1, 2, 0)",1
"(11, 12, 1, 6, 0)",1
"(11, 12, 1, 8, 0)",3
"(11, 12, 1, 11, 0)",2
"(11, 12, 1, 12, 0)",1
"(11, 12, 1, 24, 0)",1
"(11, 12, 2, 10, 0)",3
"(11, 12, 2, 11, 0)",1
"(11, 12, 2, 13, 0)",1
"(11, 12, 3, 11, 0)",2
"(11, 12, 5, 11, 0)",2
"(11, 12, 6, 1, 0)",1
"(11, 12, 6, 11, 0)",3
"(11, 12, 6, 13, 0)",1
"(11, 12, 8, 11, 0)",1
"(11, 12, 8, 12, 0)",1
"(11, 12, 8, 13, 0)",1
"(11, 12, 10, 13, 0)",1
"(11, 12, 10, 21, 0)",2
"(11, 12, 11, 1, 0)",1
"(11, 12, 11, 2, 0)",3
"(11, 12, 11, 5, 0)",1
"(11, 12, 11, 6, 0)",1
"(11, 12, 11, 11, 0)",2
"(11, 12, 11, 24, 0)",3
"(11, 12, 12, 2, 0)",2
"(11, 12, 12, 11, 0)",1
"(11, 12, 12, 12, 0)",2
"(11, 12, 13, 8, 0)",1
"(11, 12, 13, 11, 0)",2
"(11, 12, 14, 1, 0)",1
"(11, 12, 21, 6, 0)",2
"(11, 12, 21, 10, 0)",3
"(11, 12, 21, 11, 0)",4
"(11, 12, 24, 11, 0)",1
"(11, 12, 24, 12, 0)",2
"(11, 13, 8, 10, 0)",1
"(11, 14, 1, 2, 0)",1
"(11, 14, 1, 10, 0)",2
"(11, 14, 1, 12, 0)",1
"(11, 14, 1, 14, 0)",1
"(11, 14, 1, 24, 0)",3
"(11, 14, 1, 26, 0)",2
"(11, 14, 5, 12, 0)",1
"(11, 14, 5, 14, 0)",1
"(11, 14, 5, 22, 0)",1
"(11, 14, 6, 26, 0)",1
"(11, 14, 11, 14, 0)",1
"(11, 14, 12, 5, 0)",1
"(11, 14, 22, 10, 0)",1
"(11, 15, 1, 5, 0)",1
"(11, 15, 1, 22, 0)",1
"(11, 15, 1, 26, 0)",1
"(11, 15, 5, 20, 0)",1
"(11, 15, 11, 20, 0)",1
"(11, 15, 11, 22, 0)",1
"(11, 15, 11, 26, 0)",1
"(11, 15, 12, 1, 0)",2
"(11, 15, 12, 14, 0)",1
"(11, 15, 12, 22, 0)",3
"(11, 15, 14, 5, 0)",1
"(11, 16, 7, 19, 0)",1
"(11, 16, 11, 8, 0)",1
"(11, 16, 13, 5, 0)",1
"(11, 16, 19, 3, 0)",1
"(11, 16, 19, 16, 0)",1
"(11, 16, 21, 5, 0)",1
"(11, 17, 1, 12, 0)",1
"(11, 17, 1, 17, 0)",1
"(11, 17, 1, 26, 0)",2
"(11, 17, 5, 12, 0)",1
"(11, 17, 5, 17, 0)",1
"(11, 17, 5, 20, 0)",3
"(11, 17, 5, 22, 0)",2
"(11, 17, 6, 20, 0)",1
"(11, 17, 6, 22, 0)",3
"(11, 17, 11, 20, 0)",1
"(11, 17, 22, 1, 0)",1
"(11, 17, 22, 20, 0)",1
"(11, 18, 1, 6, 0)",1
"(11, 18, 6, 6, 0)",1
"(11, 18, 6, 11, 0)",1
"(11, 18, 8, 1, 0)",1
"(11, 18, 9, 9, 0)",1
"(11, 18, 11, 2, 0)",1
"(11, 18, 11, 6, 0)",1
"(11, 18, 11, 11, 0)",2
"(11, 18, 11, 13, 0)",1
"(11, 18, 21, 6, 0)",1
"(11, 20, 24, 1, 0)",1
"(11, 21, 6, 12, 0)",1
"(11, 21, 21, 12, 0)",1
"(11, 22, 1, 12, 0)",1
"(11, 22, 3, 1, 0)",1
"(11, 22, 3, 17, 0)",1
"(11, 22, 3, 20, 0)",2
"(11, 22, 3, 22, 0)",3
"(11, 22, 5, 1, 0)",1
"(11, 22, 5, 12, 0)",1
"(11, 22, 5, 20, 0)",3
"(11, 22, 5, 22, 0)",2
"(11, 22, 5, 24, 0)",1
"(11, 22, 6, 20, 0)",3
"(11, 22, 6, 22, 0)",3
"(11, 22, 11, 22, 0)",1
"(11, 22, 12, 1, 0)",1
"(11, 22, 12, 22, 0)",1
"(11, 22, 17, 1, 0)",1
"(11, 22, 17, 5, 0)",1
"(11, 22, 17, 11, 0)",1
"(11, 22, 17, 20, 0)",2
"(11, 22, 18, 22, 0)",1
"(11, 22, 22, 5, 0)",1
"(11, 24, 1, 1, 0)",2
"(11, 24, 1, 2, 0)",2
"(11, 24, 1, 11, 0)",1
"(11, 24, 1, 14, 0)",1
"(11, 24, 1, 23, 0)",1
"(11, 24, 2, 11, 0)",3
"(11, 24, 2, 13, 0)",2
"(11, 24, 2, 21, 0)",2
"(11, 24, 5, 2, 0)",2
"(11, 24, 5, 5, 0)",2
"(11, 24, 5, 11, 0)",1
"(11, 24, 5, 22, 0)",1
"(11, 24, 11, 1, 0)",2
"(11, 24, 11, 2, 0)",3
"(11, 24, 11, 6, 0)",1
"(11, 24, 11, 11, 0)",2
"(11, 24, 11, 12, 0)",2
"(11, 24, 12, 4, 0)",1
"(11, 24, 12, 11, 0)",1
"(11, 24, 12, 12, 0)",1
"(11, 24, 13, 2, 0)",3
"(11, 24, 13, 6, 0)",2
"(11, 24, 13, 11, 0)",1
"(11, 24, 13, 12, 0)",2
"(11, 24, 14, 1, 0)",3
"(11, 24, 14, 5, 0)",1
"(11, 24, 14, 10, 0)",1
"(11, 24, 14, 11, 0)",2
"(11, 24, 14, 12, 0)",1
"(11, 24, 20, 1, 0)",1
"(11, 24, 22, 1, 0)",1
"(11, 24, 22, 5, 0)",3
"(11, 24, 22, 12, 0)",1
"(11, 24, 22, 26, 0)",2
"(11, 24, 26, 4, 0)",1
"(11, 24, 26, 5, 0)",1
"(11, 26, 1, 1, 0)",1
"(11, 26, 1, 5, 0)",1
"(11, 26, 1, 6, 0)",1
"(11, 26, 1, 8, 0)",4
"(11, 26, 2, 4, 0)",3
"(11, 26, 2, 5, 0)",1
"(11, 26, 3, 4, 0)",6
"(11, 26, 3, 5, 0)",6
"(11, 26, 3, 22, 0)",1
"(11, 26, 4, 2, 0)",2
"(11, 26, 4, 4, 0)",1
"(11, 26, 4, 5, 0)",3
"(11, 26, 5, 2, 0)",1
"(11, 26, 5, 5, 0)",5
"(11, 26, 5, 12, 0)",1
"(11, 26, 5, 24, 0)",1
"(11, 26, 6, 1, 0)",2
"(11, 26, 6, 4, 0)",2
"(11, 26, 6, 5, 0)",5
"(11, 26, 6, 6, 0)",1
"(11, 26, 6, 11, 0)",6
"(11, 26, 6, 13, 0)",1
"(11, 26, 6, 21, 0)",1
"(11, 26, 6, 22, 0)",1
"(11, 26, 8, 4, 0)",1
"(11, 26, 8, 5, 0)",4
"(11, 26, 8, 11, 0)",2
"(11, 26, 8, 13, 0)",2
"(11, 26, 8, 22, 0)",2
"(11, 26, 11, 2, 0)",1
"(11, 26, 11, 5, 0)",2
"(11, 26, 11, 11, 0)",1
"(11, 26, 12, 4, 0)",1
"(11, 26, 12, 13, 0)",1
"(11, 26, 13, 2, 0)",2
"(11, 26, 13, 4, 0)",1
"(11, 26, 13, 5, 0)",1
"(11, 26, 13, 8, 0)",1
"(11, 26, 13, 13, 0)",1
"(11, 26, 14, 5, 0)",3
"(11, 26, 14, 12, 0)",2
"(11, 26, 17, 1, 0)",4
"(11, 26, 17, 5, 0)",4
"(11, 26, 17, 11, 0)",4
"(11, 26, 17, 12, 0)",1
"(11, 26, 17, 22, 0)",2
"(11, 26, 20, 8, 0)",1
"(11, 26, 21, 5, 0)",3
"(11, 26, 21, 6, 0)",2
"(11, 26, 21, 11, 0)",1
"(11, 26, 22, 1, 0)",1
"(11, 26, 22, 5, 0)",5
"(11, 26, 22, 11, 0)",1
"(11, 26, 23, 13, 0)",1
"(11, 26, 26, 4, 0)",1
"(12, 5, 2, 4, 0)",2
"(12, 5, 2, 5, 0)",1
"(12, 5, 4, 2, 0)",1
"(12, 5, 4, 5, 0)",2
"(12, 5, 4, 26, 0)",1
"(12, 5, 5, 24, 0)",1
"(12, 5, 13, 2, 0)",1
"(12, 8, 4, 26, 0)",1
"(12, 8, 12, 4, 0)",1
"(12, 8, 13, 4, 0)",2
"(12, 8, 22, 1, 0)",1
"(12, 8, 26, 4, 0)",1
"(12, 12, 8, 13, 0)",1
"(12, 15, 5, 14, 0)",1
"(12, 15, 12, 5, 0)",1
"(12, 15, 12, 22, 0)",1
"(12, 22, 5, 22, 0)",1
"(12, 26, 3, 4, 0)",1
"(13, 2, 5, 26, 0)",1
"(13, 2, 6, 5, 0)",1
"(13, 2, 10, 10, 0)",2
"(13, 2, 10, 11, 0)",1
"(13, 2, 10, 21, 0)",1
"(13, 2, 11, 2, 0)",2
"(13, 2, 11, 4, 0)",1
"(13, 2, 11, 6, 0)",2
"(13, 2, 11, 10, 0)",2
"(13, 2, 11, 11, 0)",2
"(13, 2, 11, 12, 0)",1
"(13, 2, 11, 21, 0)",1
"(13, 2, 11, 24, 0)",2
"(13, 2, 12, 2, 0)",2
"(13, 2, 12, 6, 0)",1
"(13, 2, 12, 12, 0)",1
"(13, 2, 12, 21, 0)",2
"(13, 2, 13, 5, 0)",1
"(13, 2, 13, 24, 0)",1
"(13, 2, 24, 12, 0)",2
"(13, 2, 24, 13, 0)",2
"(13, 2, 26, 3, 0)",2
"(13, 3, 3, 4, 0)",1
"(13, 3, 4, 3, 0)",3
"(13, 3, 4, 4, 0)",2
"(13, 3, 4, 5, 0)",1
"(13, 3, 4, 16, 0)",1
"(13, 3, 4, 26, 0)",3
"(13, 3, 5, 4, 0)",2
"(13, 3, 5, 5, 0)",1
"(13, 3, 6, 26, 0)",1
"(13, 3, 9, 7, 0)",1
"(13, 3, 13, 10, 0)",2
"(13, 3, 13, 26, 0)",2
"(13, 3, 16, 4, 0)",1
"(13, 3, 16, 16, 0)",2
"(13, 3, 16, 19, 0)",1
"(13, 3, 19, 16, 0)",1
"(13, 3, 21, 10, 0)",1
"(13, 4, 3, 26, 0)",1
"(13, 4, 4, 26, 0)",1
"(13, 4, 6, 4, 0)",1
"(13, 4, 13, 12, 0)",1
"(13, 4, 13, 26, 0)",1
"(13, 4, 21, 26, 0)",2
"(13, 5, 1, 24, 0)",2
"(13, 5, 2, 4, 0)",2
"(13, 5, 2, 5, 0)",2
"(13, 5, 2, 10, 0)",1
"(13, 5, 2, 12, 0)",2
"(13, 5, 2, 26, 0)",2
"(13, 5, 3, 4, 0)",2
"(13, 5, 3, 26, 0)",2
"(13, 5, 4, 5, 0)",1
"(13, 5, 4, 26, 0)",2
"(13, 5, 5, 4, 0)",1
"(13, 5, 6, 3, 0)",1
"(13, 5, 6, 5, 0)",1
"(13, 5, 6, 10, 0)",2
"(13, 5, 6, 12, 0)",1
"(13, 5, 6, 26, 0)",3
"(13, 5, 8, 4, 0)",1
"(13, 5, 8, 10, 0)",1
"(13, 5, 8, 26, 0)",1
"(13, 5, 11, 5, 0)",2
"(13, 5, 13, 5, 0)",2
"(13, 5, 13, 12, 0)",1
"(13, 5, 13, 24, 0)",2
"(13, 5, 13, 26, 0)",1
"(13, 5, 21, 4, 0)",1
"(13, 5, 21, 5, 0)",1
"(13, 5, 21, 10, 0)",2
"(13, 5, 21, 26, 0)",2
"(13, 8, 1, 1, 0)",1
"(13, 8, 1, 4, 0)",1
"(13, 8, 4, 5, 0)",1
"(13, 8, 5, 4, 0)",2
"(13, 8, 5, 26, 0)",1
"(13, 8, 9, 19, 0)",3
"(13, 8, 11, 1, 0)",1
"(13, 8, 11, 12, 0)",1
"(13, 8, 11, 20, 0)",2
"(13, 8, 11, 22, 0)",1
"(13, 8, 11, 26, 0)",1
"(13, 8, 13, 5, 0)",1
"(13, 8, 13, 12, 0)",1
"(13, 8, 13, 20, 0)",1
"(13, 8, 13, 26, 0)",2
"(13, 8, 16, 19, 0)",1
"(13, 8, 18, 1, 0)",2
"(13, 8, 18, 8, 0)",1
"(13, 8, 18, 11, 0)",1
"(13, 8, 18, 19, 0)",3
"(13, 8, 18, 22, 0)",2
"(13, 8, 18, 25, 0)",3
"(13, 8, 22, 1, 0)",1
"(13, 8, 22, 4, 0)",2
"(13, 8, 22, 26, 0)",1
"(13, 8, 25, 4, 0)",1
"(13, 8, 25, 19, 0)",3
"(13, 8, 27, 16, 0)",1
"(13, 8, 27, 19, 0)",1
"(13, 10, 10, 6, 0)",1
"(13, 10, 11, 1, 0)",1
"(13, 10, 11, 6, 0)",3
"(13, 10, 11, 11, 0)",2
"(13, 10, 11, 21, 0)",1
"(13, 10, 13, 6, 0)",1
"(13, 11, 1, 2, 0)",1
"(13, 11, 1, 10, 0)",1
"(13, 11, 1, 24, 0)",1
"(13, 11, 2, 1, 0)",1
"(13, 11, 2, 10, 0)",2
"(13, 11, 2, 11, 0)",2
"(13, 11, 2, 13, 0)",1
"(13, 11, 6, 6, 0)",3
"(13, 11, 6, 10, 0)",4
"(13, 11, 6, 11, 0)",1
"(13, 11, 6, 20, 0)",3
"(13, 11, 8, 1, 0)",1
"(13, 11, 8, 10, 0)",1
"(13, 11, 8, 11, 0)",1
"(13, 11, 11, 11, 0)",2
"(13, 11, 11, 12, 0)",1
"(13, 11, 11, 13, 0)",1
"(13, 11, 11, 20, 0)",1
"(13, 11, 13, 11, 0)",1
"(13, 11, 14, 1, 0)",1
"(13, 11, 14, 10, 0)",2
"(13, 11, 14, 11, 0)",1
"(13, 12, 2, 12, 0)",1
"(13, 12, 2, 13, 0)",1
"(13, 12, 6, 6, 0)",1
"(13, 12, 8, 11, 0)",3
"(13, 12, 8, 13, 0)",1
"(13, 12, 10, 6, 0)",5
"(13, 12, 10, 11, 0)",1
"(13, 12, 10, 21, 0)",3
"(13, 12, 11, 2, 0)",4
"(13, 12, 11, 6, 0)",3
"(13, 12, 11, 8, 0)",3
"(13, 12, 11, 10, 0)",1
"(13, 12, 11, 11, 0)",4
"(13, 12, 11, 13, 0)",1
"(13, 12, 11, 21, 0)",3
"(13, 12, 11, 24, 0)",4
"(13, 12, 12, 8, 0)",1
"(13, 12, 21, 6, 0)",1
"(13, 12, 24, 12, 0)",1
"(13, 13, 4, 12, 0)",1
"(13, 16, 1, 2, 0)",9
"(13, 16, 1, 8, 0)",3
"(13, 16, 1, 13, 0)",1
"(13, 16, 2, 16, 0)",1
"(13, 16, 2, 19, 0)",1
"(13, 16, 3, 4, 0)",11
"(13, 16, 3, 5, 0)",1
"(13, 16, 3, 16, 0)",1
"(13, 16, 3, 19, 0)",5
"(13, 16, 4, 3, 0)",2
"(13, 16, 4, 4, 0)",6
"(13, 16, 4, 5, 0)",1
"(13, 16, 5, 4, 0)",6
"(13, 16, 6, 1, 0)",5
"(13, 16, 6, 2, 0)",2
"(13, 16, 6, 3, 0)",1
"(13, 16, 6, 5, 0)",2
"(13, 16, 6, 6, 0)",13
"(13, 16, 6, 18, 0)",1
"(13, 16, 7, 2, 0)",1
"(13, 16, 7, 7, 0)",4
"(13, 16, 7, 9, 0)",5
"(13, 16, 7, 16, 0)",1
"(13, 16, 7, 18, 0)",8
"(13, 16, 8, 1, 0)",5
"(13, 16, 8, 4, 0)",5
"(13, 16, 8, 11, 0)",2
"(13, 16, 8, 13, 0)",1
"(13, 16, 8, 19, 0)",3
"(13, 16, 8, 22, 0)",5
"(13, 16, 8, 27, 0)",1
"(13, 16, 9, 8, 0)",1
"(13, 16, 9, 9, 0)",2
"(13, 16, 9, 23, 0)",1
"(13, 16, 9, 27, 0)",1
"(13, 16, 11, 1, 0)",2
"(13, 16, 11, 2, 0)",2
"(13, 16, 11, 5, 0)",5
"(13, 16, 11, 11, 0)",5
"(13, 16, 11, 22, 0)",1
"(13, 16, 14, 4, 0)",1
"(13, 16, 16, 2, 0)",1
"(13, 16, 16, 16, 0)",4
"(13, 16, 16, 19, 0)",3
"(13, 16, 16, 23, 0)",1
"(13, 16, 17, 4, 0)",4
"(13, 16, 18, 2, 0)",2
"(13, 16, 18, 5, 0)",1
"(13, 16, 18, 9, 0)",1
"(13, 16, 18, 16, 0)",3
"(13, 16, 18, 18, 0)",3
"(13, 16, 18, 23, 0)",4
"(13, 16, 19, 16, 0)",2
"(13, 16, 21, 1, 0)",5
"(13, 16, 21, 6, 0)",4
"(13, 16, 23, 4, 0)",2
"(13, 16, 23, 16, 0)",1
"(13, 16, 23, 18, 0)",1
"(13, 16, 23, 27, 0)",2
"(13, 16, 27, 16, 0)",1
"(13, 18, 1, 2, 0)",3
"(13, 18, 1, 6, 0)",5
"(13, 18, 1, 11, 0)",1
"(13, 18, 6, 1, 0)",2
"(13, 18, 6, 6, 0)",10
"(13, 18, 6, 11, 0)",2
"(13, 18, 7, 7, 0)",3
"(13, 18, 7, 9, 0)",6
"(13, 18, 7, 18, 0)",7
"(13, 18, 8, 1, 0)",5
"(13, 18, 8, 9, 0)",4
"(13, 18, 8, 11, 0)",2
"(13, 18, 9, 8, 0)",1
"(13, 18, 11, 1, 0)",1
"(13, 18, 11, 11, 0)",6
"(13, 18, 11, 14, 0)",1
"(13, 18, 18, 18, 0)",4
"(13, 18, 18, 27, 0)",2
"(13, 18, 23, 9, 0)",2
"(13, 18, 23, 18, 0)",3
"(13, 23, 18, 9, 0)",1
"(13, 23, 18, 18, 0)",1
"(13, 24, 1, 13, 0)",1
"(13, 24, 2, 4, 0)",1
"(13, 24, 2, 11, 0)",1
"(13, 24, 2, 13, 0)",1
"(13, 24, 5, 4, 0)",1
"(13, 24, 5, 11, 0)",1
"(13, 24, 11, 2, 0)",3
"(13, 24, 11, 6, 0)",1
"(13, 24, 11, 11, 0)",2
"(13, 24, 11, 13, 0)",4
"(13, 24, 12, 4, 0)",3
"(13, 24, 12, 5, 0)",2
"(13, 24, 12, 12, 0)",2
"(13, 24, 12, 21, 0)",1
"(13, 24, 13, 4, 0)",1
"(13, 24, 13, 11, 0)",3
"(13, 26, 2, 4, 0)",3
"(13, 26, 2, 13, 0)",2
"(13, 26, 3, 4, 0)",7
"(13, 26, 3, 5, 0)",4
"(13, 26, 3, 6, 0)",1
"(13, 26, 4, 4, 0)",4
"(13, 26, 4, 5, 0)",2
"(13, 26, 4, 12, 0)",1
"(13, 26, 5, 4, 0)",3
"(13, 26, 5, 5, 0)",2
"(13, 26, 6, 6, 0)",6
"(13, 26, 6, 11, 0)",3
"(13, 26, 6, 13, 0)",6
"(13, 26, 8, 4, 0)",3
"(13, 26, 8, 11, 0)",1
"(13, 26, 8, 13, 0)",4
"(13, 26, 10, 4, 0)",1
"(13, 26, 10, 5, 0)",1
"(13, 26, 10, 11, 0)",2
"(13, 26, 11, 2, 0)",1
"(13, 26, 11, 13, 0)",1
"(13, 26, 12, 4, 0)",2
"(13, 26, 12, 13, 0)",2
"(13, 26, 13, 1, 0)",1
"(13, 26, 13, 2, 0)",5
"(13, 26, 13, 4, 0)",2
"(13, 26, 13, 8, 0)",3
"(13, 26, 13, 11, 0)",2
"(13, 26, 13, 13, 0)",1
"(13, 26, 21, 6, 0)",5
"(13, 26, 21, 11, 0)",1
"(13, 26, 21, 21, 0)",2
"(13, 26, 23, 12, 0)",1
"(13, 26, 23, 13, 0)",1
"(13, 26, 24, 11, 0)",1
"(13, 26, 24, 12, 0)",1
"(13, 26, 26, 4, 0)",1
"(14, 1, 1, 1, 0)",2
"(14, 1, 1, 6, 0)",1
"(14, 1, 1, 10, 0)",1
"(14, 1, 1, 12, 0)",1
"(14, 1, 1, 20, 0)",1
"(14, 1, 1, 24, 0)",1
"(14, 1, 7, 13, 0)",1
"(14, 1, 9, 1, 0)",1
"(14, 1, 13, 6, 0)",1
"(14, 1, 13, 10, 0)",1
"(14, 1, 13, 11, 0)",2
"(14, 1, 13, 12, 0)",2
"(14, 1, 13, 24, 0)",1
"(14, 1, 14, 26, 0)",1
"(14, 1, 21, 10, 0)",1
"(14, 1, 21, 21, 0)",1
"(14, 1, 23, 1, 0)",1
"(14, 1, 23, 13, 0)",1
"(14, 1, 27, 11, 0)",2
"(14, 2, 4, 2, 0)",1
"(14, 2, 4, 4, 0)",1
"(14, 2, 4, 5, 0)",1
"(14, 2, 4, 10, 0)",2
"(14, 2, 4, 11, 0)",2
"(14, 2, 4, 13, 0)",3
"(14, 2, 4, 26, 0)",1
"(14, 2, 13, 5, 0)",2
"(14, 2, 13, 10, 0)",1
"(14, 2, 13, 11, 0)",1
"(14, 2, 13, 12, 0)",1
"(14, 2, 13, 13, 0)",1
"(14, 2, 13, 26, 0)",1
"(14, 2, 19, 13, 0)",2
"(14, 4, 2, 10, 0)",2
"(14, 4, 2, 26, 0)",1
"(14, 4, 3, 10, 0)",1
"(14, 4, 4, 10, 0)",2
"(14, 4, 4, 11, 0)",2
"(14, 4, 4, 12, 0)",1
"(14, 4, 4, 26, 0)",1
"(14, 4, 6, 26, 0)",1
"(14, 4, 11, 21, 0)",1
"(14, 4, 13, 2, 0)",1
"(14, 4, 13, 6, 0)",1
"(14, 4, 13, 12, 0)",3
"(14, 4, 13, 21, 0)",1
"(14, 4, 13, 24, 0)",2
"(14, 4, 13, 26, 0)",3
"(14, 4, 21, 4, 0)",1
"(14, 4, 21, 10, 0)",1
"(14, 4, 21, 12, 0)",1
"(14, 4, 21, 13, 0)",1
"(14, 4, 21, 21, 0)",1
"(14, 5, 1, 1, 0)",2
"(14, 5, 1, 7, 0)",1
"(14, 5, 1, 11, 0)",1
"(14, 5, 1, 12, 0)",1
"(14, 5, 1, 20, 0)",1
"(14, 5, 1, 24, 0)",1
"(14, 5, 2, 5, 0)",1
"(14, 5, 2, 11, 0)",1
"(14, 5, 2, 26, 0)",2
"(14, 5, 4, 3, 0)",1
"(14, 5, 4, 4, 0)",1
"(14, 5, 4, 5, 0)",1
"(14, 5, 4, 10, 0)",1
"(14, 5, 4, 11, 0)",1
"(14, 5, 4, 13, 0)",1
"(14, 5, 4, 21, 0)",2
"(14, 5, 4, 24, 0)",1
"(14, 5, 4, 26, 0)",1
"(14, 5, 5, 2, 0)",1
"(14, 5, 5, 5, 0)",1
"(14, 5, 5, 12, 0)",1
"(14, 5, 5, 14, 0)",1
"(14, 5, 5, 22, 0)",1
"(14, 5, 5, 24, 0)",1
"(14, 5, 5, 26, 0)",2
"(14, 5, 11, 2, 0)",2
"(14, 5, 11, 12, 0)",1
"(14, 5, 11, 24, 0)",1
"(14, 5, 12, 11, 0)",4
"(14, 5, 12, 13, 0)",2
"(14, 5, 12, 22, 0)",2
"(14, 5, 13, 6, 0)",1
"(14, 5, 13, 10, 0)",1
"(14, 5, 13, 12, 0)",2
"(14, 5, 13, 13, 0)",1
"(14, 5, 13, 21, 0)",2
"(14, 5, 13, 26, 0)",1
"(14, 5, 14, 1, 0)",2
"(14, 5, 14, 5, 0)",2
"(14, 5, 14, 20, 0)",2
"(14, 5, 14, 26, 0)",1
"(14, 5, 18, 11, 0)",2
"(14, 5, 18, 18, 0)",1
"(14, 5, 22, 1, 0)",2
"(14, 5, 22, 5, 0)",1
"(14, 5, 22, 12, 0)",1
"(14, 5, 22, 20, 0)",2
"(14, 5, 22, 26, 0)",2
"(14, 5, 23, 1, 0)",1
"(14, 5, 24, 5, 0)",3
"(14, 5, 24, 11, 0)",4
"(14, 5, 26, 22, 0)",2
"(14, 9, 1, 1, 0)",2
"(14, 9, 1, 2, 0)",1
"(14, 9, 1, 11, 0)",1
"(14, 9, 1, 13, 0)",2
"(14, 9, 1, 14, 0)",3
"(14, 9, 1, 23, 0)",1
"(14, 9, 9, 9, 0)",1
"(14, 9, 9, 23, 0)",1
"(14, 9, 11, 2, 0)",1
"(14, 9, 11, 11, 0)",2
"(14, 9, 11, 13, 0)",1
"(14, 9, 11, 21, 0)",1
"(14, 9, 13, 6, 0)",3
"(14, 9, 13, 11, 0)",2
"(14, 9, 13, 13, 0)",1
"(14, 9, 13, 21, 0)",1
"(14, 9, 14, 22, 0)",1
"(14, 9, 18, 18, 0)",2
"(14, 9, 21, 6, 0)",1
"(14, 9, 21, 11, 0)",1
"(14, 9, 23, 1, 0)",2
"(14, 9, 23, 9, 0)",2
"(14, 9, 23, 11, 0)",1
"(14, 9, 23, 27, 0)",1
"(14, 9, 25, 18, 0)",1
"(14, 9, 27, 18, 0)",3
"(14, 9, 27, 23, 0)",2
"(14, 9, 27, 27, 0)",1
"(14, 10, 1, 1, 0)",1
"(14, 10, 1, 2, 0)",2
"(14, 10, 1, 14, 0)",2
"(14, 10, 2, 4, 0)",2
"(14, 10, 2, 6, 0)",1
"(14, 10, 2, 10, 0)",2
"(14, 10, 2, 13, 0)",4
"(14, 10, 2, 21, 0)",4
"(14, 10, 4, 3, 0)",1
"(14, 10, 4, 21, 0)",1
"(14, 10, 4, 26, 0)",1
"(14, 10, 11, 11, 0)",1
"(14, 10, 11, 14, 0)",1
"(14, 10, 11, 24, 0)",1
"(14, 10, 13, 2, 0)",4
"(14, 10, 13, 3, 0)",1
"(14, 10, 13, 6, 0)",3
"(14, 10, 13, 11, 0)",1
"(14, 10, 13, 21, 0)",1
"(14, 10, 13, 23, 0)",1
"(14, 10, 13, 24, 0)",1
